text,polarity,sentiment
b anti vaxxers science deniers getting vaccinated doom control covid vaccination vaccine xe x xa,0,neutral
b lessons pandemic xe x x using primary care physicians reach unvaccinated covid vaccination xe x xa,0.4,positive
b covid wave four hospitals role vaccinating unvaccinated xe x x strategies covid deltavariant xe x xa,0,neutral
b currently candidates nout candidates phase n coronavirus covid covid vaccine xe x xa,0,neutral
b completely vaxxed passengers philippines xe x x quarantine policy lifted amp rofs issued n xe x xa,0.1,positive
b got booster nwith continuous efforts battle covid sis frontline workers taken xe x xa,0,neutral
b philippines reopening international visitors order reintroduce tourist employment amp enterprises n xe x xa,0,neutral
b think xe x xs right hospitals charge unvaccinated people n health societyandculture medicine xe x xa,0.285714286,positive
b great achievements kudos covidwarriors covid vaccination milestone hfwodisha nhmodisha xe x xa,0.8,positive
b impfairbus xf xf x x n nwhat great initiative team_luftwaffe johanniterint amp many medical volunteers kassel xe x xa,0.433333333,positive
b need herd immunity nthis place n xf xf x xb xf xf x xb trinidad tobago n fully vaccinated nas xe x xa,0,neutral
b apply everybody people seen recently matter rules fol xe x xa,0,neutral
b sri lankan style xe xb x xe xb x xe xb xa xe xb xa xe xb x xe xb x xe xb xb xe xb xa xe xb x xe xb x xe xb xbb xe xb x xe xb xb xe xb xa xe xb xaf xe xb x xe xb x promote booster covidvaccination drive infectious disease hosp xe x xa,0,neutral
b things tough healthcare workers everywhere days xe x xb xef xb xf n n misinformation n vaccination,-0.388888889,negative
b reaching vaccination rates age range begin decline vaccination omicron,0,neutral
b time change time proper consideration corruption time trudeauresign vaccines prevent tran xe x xa,0,neutral
b comedian actor louieanderson die covid vaccine booster dose n nhere facts xe x xa,0,neutral
b covid vaccination update malaysia n nread,0,neutral
b ladowd vulgar friends unfortunately complicit every single one needles xe x xa,-0.423809524,negative
b covid vaccination clinic open matalan nliverpool city council local nhs teaming matalan xe x xa,0,neutral
b vaccination help prevent severe covid xe x xt got first booster dose go xe x xa,0.25,positive
b vaccination pmoindia narendramodi mohfw_india mansukhmandviya pushkardhami zeebusiness fakevaccination xe x xa,0,neutral
b make shit xf xf xa xa xe x xd xe x x xef xb xf n nand apologize dont think xf xf xa xac n n covid covid_ covidvaccine xe x xa,-0.2,negative
b covid vaccines administered india cross cr mark n n covid india covidvaccines vaccination yespunjab n n,0,neutral
b jamesmelville vaccination stop covid people plantbased diet less xe x xa,-0.166666667,negative
b new study x risk myocarditis covid vaccination israel national news arutz sheva,0.136363636,positive
b vaccine daily repoin india n nvaccinated day n total vaccinated n ncheck state wise xe x xa,0.233333333,positive
b need herd immunity nthis place n xf xf x xa xf xf x xb bhutan n fully vaccinated nas n ntake xe x xa,0,neutral
b rabies n n xe xad xstill kills yearly n xe xad xends life person every minutes n xe xad xaffects mostly children n xe xad xis prese xe x xa,0.5,positive
b covid vaccination camps facilitated people either restricted access limited knowledg xe x xa,-0.071428571,negative
b joni mitchell wants songs spotify covid row joni mitchell neil young suffered polio childhood xe x xa,0.15,positive
b xe x xa spotify xe x xa must take responsibility xe x xs content n nanti climatechange anti vaccination rhetoric n xe x xa,0,neutral
b new study x risk myocarditis covid vaccination israel national news arutz sheva,0.136363636,positive
b grabajab clacton hospital weekend n nsaturday sunday amp pm n nwalk book xe x xa,0,neutral
b grabajab lodge weekend thursday jan sunday jan amp pm n nwalk bo xe x xa,0,neutral
b covid boosters endless shots might viable strategy vaccines xe x xa,-0.125,negative
b everyone take vaccination,0,neutral
b head head comparison response rates two mrna sars c xce xbfv vaccines large cohoof solid organ tran xe x xa,0.107142857,positive
b italy made vaccination,0,neutral
b covid vaccines administered india cross cr mark n covid vaccination n,0,neutral
b vaccine xe xc x nbooster last week xe xc x n negative antigens week including day pcr xe xc x n randoxofficial pcr travel xe x xa,-0.15,negative
b read mamta devi dholpur understood benefits child vaccination got grand daughter vaccinate xe x xa,0.5,positive
b got booster nwith continuous efforts battle covid sis frontline workers taken xe x xa,0,neutral
b funny agree enforced vaccination hear nhs staff say anything gov xe x xa,0.25,positive
b booster dose available simpleekare health bhubaneswar n nbook slot n n covid xe x xa,0.4,positive
b administration lakh vaccine doses last hours india covid vaccination cov xe x xa,0,neutral
b ryanschuiling tenmonthbaby rollingstone mattferrytn covid consensus exists actual publichealth thru xe x xa,0,neutral
b late worldwide spread coronavirus n n healthnewsnextme globalhealth doctornextme healthnews xe x xa,-0.3,negative
b ngpnmc almost every district given nod reopen colleges maharashtra request nagpur municipal cor xe x xa,0,neutral
b would get vaccination vaccination corona survivable xe x xa saw many got really sick xe x xa,-0.107142857,negative
b disinformation concerning covid human rights violation pope francis n n,0,neutral
b dangerangel exactly choose whether get vaccinated single place world xe x xa,0.089285714,positive
b study yale univ covering pregnant found vaccination covid safe increase risk p xe x xa,0.416666667,positive
b lad xf xf xf xb xf xa x xa xf xa x xa xf xa x xb xf xa x xac xf xa x xb xf xa x xbf xf xf x xc xf xf xf xbd n n joerogan neilyoungisright vaccination alertlevelzero,0,neutral
b department education confirmed wednesday one pupils xc xawere absent due covid january rec xe x xa,0.1375,positive
b special free covid testing vaccination camp conducted aryans group colleges rajpura near xe x xa,0.285714286,positive
b limits duty n xf xf x x xf xf x x xf xf x x n vaccination xf xf x x,0,neutral
b cucukmyaz booster shot dy triple vaxxed yooo n n boosterjab boosterdose vaccination astrazeneca,0,neutral
b podcasts n njeremy corbyn jeremycorbyn nwhy oppose vaccine mandates covid passports amp big pharma xe x x xe x xa,0,neutral
b per request made deputy dmho anand garu held special vaccination drive booster dose senior citiz xe x xa,0.357142857,positive
b covaxin st dose completed xf xf x x n vaccination n vaccinated,0,neutral
b hqmulligan rtecountrywide agriculture_ie important prevent tb amp protect badgers amp farm animals role xe x xa,0.4,positive
b r isadelagrotte world see australiahasfallen australia wants vaccinate pets xe x xa,0.2,positive
b covid cases world deaths n recovered n nuk deaths rec xe x xa,0,neutral
b india administers crore doses covidvaccines nationwide vaccination drive recoveryrate stands xe x xa,0,neutral
b sad see mds still oppose covid vaccination grounds omicron big deal waning xe x xa,-0.25,negative
b good morning xf xf xc xa eu xf xf x xaa xf xf x xba germany xf xf x xa xf xf x xaa nice day forget war covid_ act accordingly xe x xa,0.65,positive
b virus links coronavirus coronavirus covid pandemic unnecessary deaths vaccination cdc_changes xe x xa,-0.4,negative
b looking somewhere get covid vaccination whether west hull withernsea brid beverley xe x xa,0,neutral
b evilliers world see australiahasfallen australia wants vaccinate pets also prot xe x xa,0.2,positive
b xe x xaindia xe x xs cumulative covid vaccination coverage exceeds cr n n xe x xamore lakh vaccine doses administe xe x xa,0,neutral
b vaccine center becomes corona spreading center xf xf x xb xf xf x xb n n corona covid vaccinesideeffects vaccination bangladesh phizer,-0.1,negative
b joni mitchell always heroine especially today xe x xa xef xb xf n spotify vaccination covid getvaccinated neilyoung,0,neutral
b malaysia health minister khairykj recommend healthy people getting covid booster shot n nthe xe x xa,0.5,positive
b protecttheprotectors non occasion republic day team celebrated vaccination programme ensure xe x xa,0.35,positive
b walk book covid vaccination tylers ride south woodham ferrers weekend n nopen nsat amp sun xe x xa,0,neutral
b vaccination still need grab jab n nwe xe x xve teamed local nhs matalan offer people xe x xa,0,neutral
b worry footballers fans collapse today vaccination lead ecg kit shove xe x xa,0,neutral
b lead electrocardiogram ecg ninflammatory blood markers c reactive protein crp full blood count fbc er xe x xa,0.35,positive
b significant chest pain new onset unexplained xe x x difficult children localise chest pain ntachyc xe x xa,-0.009659091,negative
b vcolizza chpoletto chiaresabbatini laura_didom n medical_xpress n johnshopkins familycare health vaccination xe x xa,0,neutral
b cr vaccine doses administered far nationwide vaccination drive india active caseload xe x xa,-0.016666667,negative
b podcast host joerogan clarifies vaccination comments anti vax current us vicepresident xe x xa,0,neutral
b respective boroughs civic body allotting dates second dose kmc_kolkata vaccination xe x xa,0,neutral
b guidance nmyocarditis pericarditis covid vaccination clinical management guidance healthcare profe xe x xa,0,neutral
b ukhrul tks opposes blanket imposition covid vaccination n nsuch directive clear defiance supreme xe x xa,0.1,positive
b spotify another anti covid misinformation protest jonimitchell pandemic music vaccination,0,neutral
b sajidjavid need build nightingale hospitals overflow mortuary use vaccination kil xe x xa,0,neutral
b covid india reports new cases deaths last hours n coronavirusupdates activecases xe x xa,0.068181818,positive
b myocarditis cases reported mrna based covid vaccination u december august,0,neutral
b nstworld hiphop artist kanyewest fullyvaccinated wants play concerts australia pr xe x xa,0.2,positive
b nhsk many doctors warning real effects vaccination vaccinemandate cancerawareness xe x xa,0.35,positive
b finally got vaccinated today n vaccination n covaxinvaccine,0,neutral
b yes dears u prove u abnormal child ni hospital xe x xs formalities xe x xa,0,neutral
b way earth saved chinese people build planet moves like hav xe x xa,0,neutral
b india administers lakh covid vaccine doses last hours covid covidcases covidvaccine xe x xa,0,neutral
b india administered second large number vaccine doses globally n n valuemulticaps vaccination xe x xa,0.071428571,positive
b xf xf x xbfalse prophet pope francis declares covid vaccines morally acceptable necessary great good xe x xa,0.375,positive
