text,polarity,sentiment
b safety first mask everybody xf xf x xb happy lunar new year everyone celebrating n btsjin bts maskup xe x xa,0.395454545,positive
b wearingmasks good weekendlockdown nif government people sincerely work maskup lockdown n xe x xa,0.6,positive
b antivaxxers need pat cheek iron chair full swing insane arguments masquerading xe x xa,-0.325,negative
b protect loved ones amp community n getvaccinatednow n getboostednow n maskup n orstayhome,0.7,positive
b dime every time someone came pharmacy counter unmasked asking free kns xe x xa,0.4,positive
b davidgura oh wait controversy starts hitting wallets spotify executives determine lying xe x xa,0,neutral
b xe x xs good melted feelings frozen differences good morning stay fit healthy xe x xa,0.575,positive
b know xe x xs completely illogical seeing masks uni stock photos really saddens reason xf xf x xe xe x xa,0.15,positive
b serious business statistic n covid covid biden china heroesworkhere vaccineswork xe x xa,-0.333333333,negative
b stephenmsays tedlasso andrewknack knack talks tough mount knowingly voted two toothless mask xe x xa,-0.388888889,negative
b sneak peek new covid stuff shadow n n illustration illustrator comics pandemic covid maskup xe x xa,0.136363636,positive
b sharadsharma ji unlike news channels please aap mask pehen lo saw repoon siddhu vd chenni xe x xa,0,neutral
b mask dash verb fuck forgot look amp awkward walk back car get n nthis entry english di xe x xa,-0.25,negative
b ayyemayye tylr_tylr_tylr sherrinazarian keep going sometimes someone gets nsometimes xe x xa,0,neutral
b please read full tweet covid infection damage cell immunity similar hiv making likely xe x xa,0.116666667,positive
b hsrn voiceofchoice puts youinhbcu encourages maskup amp get covid vaccine n nour xe x xccaring f xe x xa,0,neutral
b black history month mask collection blackhistorymonth maskup africaamericanmasks xe x xa,-0.166666667,negative
b new mask xe x xdis xf xf x xd xe x xa essessaitch xe x xa xf xf x xc xf xf xf xbb xf xf xa xa xf xf x x xf xf x xb maskup churardern goniners,0.136363636,positive
b well whack maskup,0,neutral
b matthewdmarsden djokernole vaxx know follow covid guidelines like everyone else bu xe x xa,0,neutral
b bnodesk promising trends omicronvariant still outrageously high numbers n nbe safe n n vaccinate getboostednow maskup,0.286666667,positive
b anything kill maskup mandates xe x xs every playoff game soon super bowl havin xe x xa,-0.033333333,negative
b sneak peek new covid stuff shadow n n illustration illustrator comics pandemic covid maskup xe x xa,0.136363636,positive
b arrest traitor mylbinsurrectionist realnickmiles arresthim insurrectionists walkaway brandonstraka xe x xa,-0.05,negative
b smokey bear says xe x xconly stop spread xe x xd west seattle farmers market january smokeythebear xe x xa,0,neutral
b louisvigorita dreadcosmonaut low brow coming someone thinks micron virus blocked xe x xa,0,neutral
b picking right face covering could difference loved ones getting covid xe x xa,0.492857143,positive
b dyk according cdc essential wear mask correctly ensure get full protection xe x xa,0.175,positive
b rhylein janae collection kids mask get ittt xf xf x xd maskup yourkidsfavcartooncharacters,0,neutral
b last time n still catch covid vaccinated willfully ignorant n vaccinessavelives xe x xa,0,neutral
b maskup tg bff danrather,0,neutral
b still timely info maskup get freens good safe idea going crowded indoor xe x xa,0.6,positive
b vaccines covid tests available university health center keep vaccine records date xe x xa,0.15,positive
b arrogance cowardliness greed hypocrisy amp ignorance run muck n gop xe x xbc xef xb xf greedyoldperverts always xe x xa,0,neutral
b picknsavestores great see mask required sign xe x xt great seeing employees maskless xe x xa,0.8,positive
b iceberg chrisminnsmp rats followed pcr necessary isolation compensation quarantine washhands xe x xa,0,neutral
b flicks good half squidgyone cineworld looking forward belfastmovie maskup,0.266666667,positive
b maybe xe x xt eliminate surely living xe x xt mean going back time word soup make xe x xa,0.0625,positive
b least counting teachers staff jacksonville area died covid since july xe x xa,-0.3,negative
b parent astounds adults yet learned cover mouths xf xf xa xb xf xf xa xa let alone xf xf xa xbc xf xf x xc properly xe x xbc xef xb xf xef xb xf xe x xa xe x xa,0,neutral
b hoping newyork mask mandate survives maskup n,0,neutral
b tipsy excited boogie water tested negative xf xf xa xa xf xf xa xa n n covidtesting n staysafe n maskup,0.0375,positive
b drleanawen michelleinbklyn michelle told yr old would get leave car seat behind turne xe x xa,-0.15,negative
b morrison amp perrotet decision letitrip effectively reduced australian life expectancy years xe x xa,0.3,positive
b judithm mjosling ottawapolice ctvnews cbcnews many police anti vaccine never mind anti proo xe x xa,0.5,positive
b every time new variant emerges wear shirts n n physicaldistancing stopthespread socialdistance xe x xa,0.136363636,positive
b finishing week attending lungtransplant service theme week covid really hu xe x xa,0.2,positive
b children resilient xe x xre n n maskup n,0,neutral
b kid ever killed school book n n besafe xf xf x xe n bekind xf xf x xab n n maskup xf xf x xb n getvaccinated xf xf xa xb n getboostered xf xf xa xb xe x xa,-0.2,negative
b canadahasfallen nsure guys n nsure nwow n xf xf xa xa xe x xd xe x x xef xb xf ndance front ur effigy monkeys ndance n n truckersforfreedom xe x xa,0,neutral
b removed podcast ms information spotify covid misinformation huour xe x xa,0,neutral
b thetweetofrhea yes lost count many covid sucks n maskup n getvaccinatednow,0.1,positive
b thread xf xf x x xf xf xf xbc xf xf x x xf xf xf xbc xf xf x xa dropping mask mandates put families like amp kids impossible situation w odds xe x xa,-0.666666667,negative
b xe x xre focusing ellery xe x xs cold much xe x xm beginning suspect xe x xs killed edgar maskup elleryqueen,-0.2,negative
b lock lifted time go masked new rules simple xe x xa,0.068181818,positive
b feel like metaphor whole pandemic one person photo wearing mask n xe x xa,0.2,positive
b love trolling u suckas wit actual ski mask time time see cognitive dissonance xf xf x xb maskup evil wil xe x xa,-0.166666667,negative
b hospital workers public servants mandated vaccinations months protect xe x xa,0,neutral
b please get vaccinated n nyes even xe x xre excellent athlete think immune system compete xe x xa,1,positive
b andjustlikethat weekend ruined bc big dead xf xf x xaddeath onepeloton absolutely love xe x xso lame story xe x xa,-0.05,negative
b caption needed n maskup defenddemocracy maus,0,neutral
b muellershewrote agreed combating issuing ultimatum remove media vaxup maskup,0,neutral
b brithume yes let n nnew study childcare programs consistent maskup strategies less likely close,0.027777778,positive
b let sgo winter meeting wraps weekend olympic valley ca sgo sharing even xe x xa,0,neutral
b masked ready learn thank sgo winter meeting attendees staying safe meetin xe x xa,0.35,positive
b thetweetofrhea sure family members hospitalized amp died xe x xa,0.5,positive
b omicronvarient maskup vaccinebooster givegrace impacted staffingshortages restaurants stores xe x xa,0,neutral
b type xe x xcmentally ill xe x xd twitter auto recommends xf xf x xb emoji fitting n n maskup masks maskswork,0,neutral
b wet dirty anothaone maskup founda makegoodchoices coffeetablebook,-0.35,negative
b environmental fans also maskup fans contradictions need address,0,neutral
b goats mutual aid portlanders good local hood get masks xf xf x xb maskup n covid omicronvariant xe x xa,0.35,positive
b quisec_ blackdogpdx us watch foxnews listen spotify vaccineswork boosterdose xe x xa,0,neutral
b mdrisette ones saying prime utr motif allows engage human rna dependent rna polyme xe x xa,0,neutral
b precisely datamining since last week answer xf xf x x th time covid_ become xe x xa,0.2,positive
b see people relaxing wearing masks wise still get sick long covid vaccinat xe x xa,-0.021428571,negative
b want get vaccinated wear mask use healthcare get sick xe x xa,-0.714285714,negative
b anti maskers anti vaxxers right protest sacrifices soldiers xe x xa,0.285714286,positive
b events happening ottawa disgusting one thing protesting peacefully desecrating war memori xe x xa,-0.375,negative
b see people relaxing wearing masks wise still get sick long covid vaccinat xe x xa,-0.021428571,negative
b get vaccinated get boosted maskup beat xf xf xa xa,0,neutral
b honestly celebrating either long caring amp decent leo beside taking vaccine phy xe x xa,0.238888889,positive
b xe x xm going say xe x x maskup socialdistancing getvaccinatedandboosted ur best defense,1,positive
b safe mask mask maskup butchgrimes sherrilri covidmasksewing eux covidmask masktest xe x xa,0.5,positive
b authoress ask xe x xm wearing mask post trend xe xa x nshare post amp maybe save life xe x xa,0,neutral
b palpable hit mr cook spotify applemusic neilyoungisright joerogan vaccineswork maskup donotdie xe x xa,0,neutral
b candaceforpdx kgwnews goats xf xf x x masks people community good portland goats maskup wweek,0.7,positive
b roarquette care less rogan never heard anything created artists free manage xe x xa,0.116666667,positive
b remember mask peeps mouses n nnerissa life ninety eight weeks n n covid covid xe x xa,0,neutral
b roncostarica vitalvegas went vegas holidays got omicron want get n n maskup,0,neutral
b remember n nif doubt n ndon go n ncontinue practice social distancin measures n nand keep washin xe x xa,0.033333333,positive
b majormuswaire good evening activated account gb kindly reboot modem connection mkm maskup staysafe,0.65,positive
b cxportl hahahahahahah nthe reckoning way grifter n xf xf x xb xf xf x xb n trumpvirus n covidiot n vaccineswork vaxup maskup,0,neutral
b c supplying free kn masks residents washington informer wearamask covid maskup,0.4,positive
b going football fellowship fun maskup safetyfirst,0.3,positive
b jsallysunshine jynerso_patriot cooltxchick year old cool masks avengers star wars minecraft xe x xa,0.225,positive
b fjb michelle_switz see easy get goat xe x xt resist nso note xe x xa n maskup xe x xa,0.433333333,positive
b dear maskless shoppers zehrs store bolton ontario please note selfishness entitlement vali xe x xa,0,neutral
b ottawacitizen looks like another covid spreader event n n maskup covididiots,0,neutral
b alrighty new xe x xcstealth xe x xd omicron variant transmissible regular ole xe x x omicron u know r xe x xa,0.068181818,positive
b xf xf x xaf xe x xa xef xb xf xf xf x x maskup xf xf x x n n catearmy catecoin cate cate catecoin catsoftwitter,0,neutral
b age covid variants kindness shown many ways social distancing proper regu xe x xa,0.177777778,positive
b thank god jesus name amen n n besafe n xf xf x xab n bekind n nmatthew n nhugs xf xf x xe n n ibelieve miracles n grateful xe x xa,0,neutral
b fwhitfield concerning truck convoy canada l agree xe x xre absolutely xe x xt spe xe x xa,0.2,positive
b fuck free choice free choice fucks health safety family n n flutruxklan getvaccinated maskup,0.133333333,positive
b ottawa home homeless retail workers heritage please treat place sam xe x xa,0,neutral
b jfeldschuetz thebabylonbee maskup lowers children,0,neutral
b pediatric cardiologist issues warning vaccinating amp masking children n n inspired truckers xe x xa,0,neutral
b xe x xb xef xb xf xf xf x xbb np midnighthour maoli ft morganheritage ital sounds wit covenantchild covenantreggae n nevery sund xe x xa,0,neutral
b xe x xb xef xb xf xf xf x xbb np widehyah therealkranium ital sounds wit covenantchild covenantreggae n nevery sunday pm pm xe x xa,0,neutral
b omicron creating shit storm sick people overwhelming hospitals god xe x xs name pull away xe x xa,-0.138095238,negative
b get intooooo itttt xf xf x xad maskup,0,neutral
b xe x xb xef xb xf xf xf x xbb np mantoogreedy iambornstarpoka ital sounds wit covenantchild covenantreggae n nevery sunday pm xe x xa,0,neutral
b xe x xb xef xb xf xf xf x xbb np greedymen stonebwoy ital sounds wit covenantchild covenantreggae n nevery sunday pm pm n nl xe x xa,0,neutral
b capitalism know iq nothing whatsoever political choice bourgeois theorists acce xe x xa,0,neutral
b aunt barely survived fire parents killed n nshe ended respiratory problem xe x xa,-0.075,negative
b xe x xb xef xb xf xf xf x xbb np longway benzmanebadan ital sounds wit covenantchild covenantreggae n nevery sunday pm pm xe x xa,0,neutral
b truckersforfreedom n truckersforfreedum nthe reckoning coming nhahahahahahha null gone soon like xe x xa,0,neutral
b xe x xb xef xb xf xf xf x xbb np murderer realgyptian ft barringtonlevy ital sounds wit covenantchild covenantreggae n nevery su xe x xa,0,neutral
b ppl compare drs wearing mask sterile environment ppl wear mask walmaand places whi xe x xa,0,neutral
b training masks aka high altitude training masks proof fit active healthy ppl amp chosen ca xe x xa,0.231666667,positive
b xe x xb xef xb xf xf xf x xbb np politicalfiction halfpint ital sounds wit covenantchild covenantreggae n nevery sunday pm p xe x xa,0,neutral
